,path,label,bug_issue,hours_to_resolution,avg_hours_to_resolution,num_of_modified_files_issues,number_of_issue_report,bug_commit,number_of_commit_report,complexity,sum_added_lines,sum_deleted_lines,sum_num_lines,num_of_developers
328,ApacheRepos/camel-quarkus/integration-tests-jvm/guava-eventbus/src/test/java/org/apache/camel/quarkus/component/guava/eventbus/it/GuavaEventbusTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
329,ApacheRepos/camel-quarkus/integration-tests-jvm/hashicorp-vault/src/main/java/org/apache/camel/quarkus/component/hashicorp/vault/it/HashicorpVaultResource.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
330,ApacheRepos/camel-quarkus/integration-tests-jvm/hashicorp-vault/src/test/java/org/apache/camel/quarkus/component/hashicorp/vault/it/HashicorpVaultTest.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
331,ApacheRepos/camel-quarkus/integration-tests-jvm/hdfs/src/main/java/org/apache/camel/quarkus/component/hdfs/it/HdfsResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
332,ApacheRepos/camel-quarkus/integration-tests-jvm/hdfs/src/test/java/org/apache/camel/quarkus/component/hdfs/it/HdfsTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
333,ApacheRepos/camel-quarkus/integration-tests-jvm/huaweicloud-smn/src/main/java/org/apache/camel/quarkus/component/huaweicloud/smn/it/HuaweicloudSmnResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
334,ApacheRepos/camel-quarkus/integration-tests-jvm/huaweicloud-smn/src/test/java/org/apache/camel/quarkus/component/huaweicloud/smn/it/HuaweicloudSmnTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
335,ApacheRepos/camel-quarkus/integration-tests-jvm/iec60870/src/main/java/org/apache/camel/quarkus/component/iec60870/it/Iec60870Resource.java,1,0,0.0,0.0,0,0,0,1,2,42,0,19,1
336,ApacheRepos/camel-quarkus/integration-tests-jvm/iec60870/src/test/java/org/apache/camel/quarkus/component/iec60870/it/Iec60870Test.java,1,0,0.0,0.0,0,0,0,1,2,42,0,19,1
337,ApacheRepos/camel-quarkus/integration-tests-jvm/ignite/src/main/java/org/apache/camel/quarkus/component/ignite/it/IgniteResource.java,1,0,0.0,0.0,0,0,0,1,7,82,0,49,1
338,ApacheRepos/camel-quarkus/integration-tests-jvm/ignite/src/test/java/org/apache/camel/quarkus/component/ignite/it/IgniteTest.java,1,0,0.0,0.0,0,0,0,1,7,82,0,49,1
339,ApacheRepos/camel-quarkus/integration-tests-jvm/iota/src/main/java/org/apache/camel/quarkus/component/iota/it/IotaResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
340,ApacheRepos/camel-quarkus/integration-tests-jvm/iota/src/test/java/org/apache/camel/quarkus/component/iota/it/IotaTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
341,ApacheRepos/camel-quarkus/integration-tests-jvm/irc/src/main/java/org/apache/camel/quarkus/component/irc/it/IrcResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
342,ApacheRepos/camel-quarkus/integration-tests-jvm/irc/src/test/java/org/apache/camel/quarkus/component/irc/it/IrcTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
343,ApacheRepos/camel-quarkus/integration-tests-jvm/jasypt/src/main/java/org/apache/camel/quarkus/component/jasypt/it/JasyptResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
344,ApacheRepos/camel-quarkus/integration-tests-jvm/jasypt/src/test/java/org/apache/camel/quarkus/component/jasypt/it/JasyptTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
345,ApacheRepos/camel-quarkus/integration-tests-jvm/jbpm/src/main/java/org/apache/camel/quarkus/component/jbpm/it/JbpmResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
346,ApacheRepos/camel-quarkus/integration-tests-jvm/jbpm/src/test/java/org/apache/camel/quarkus/component/jbpm/it/JbpmTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
347,ApacheRepos/camel-quarkus/integration-tests-jvm/jclouds/src/main/java/org/apache/camel/quarkus/component/jclouds/it/JcloudsResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
348,ApacheRepos/camel-quarkus/integration-tests-jvm/jclouds/src/test/java/org/apache/camel/quarkus/component/jclouds/it/JcloudsTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
349,ApacheRepos/camel-quarkus/integration-tests-jvm/jcr/src/main/java/org/apache/camel/quarkus/component/jcr/it/JcrResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
350,ApacheRepos/camel-quarkus/integration-tests-jvm/jcr/src/test/java/org/apache/camel/quarkus/component/jcr/it/JcrTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
351,ApacheRepos/camel-quarkus/integration-tests-jvm/jgroups-raft/src/main/java/org/apache/camel/quarkus/component/jgroups/raft/it/JgroupsRaftResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
352,ApacheRepos/camel-quarkus/integration-tests-jvm/jgroups-raft/src/test/java/org/apache/camel/quarkus/component/jgroups/raft/it/JgroupsRaftTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
353,ApacheRepos/camel-quarkus/integration-tests-jvm/jgroups/src/main/java/org/apache/camel/quarkus/component/jgroups/it/JgroupsResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
354,ApacheRepos/camel-quarkus/integration-tests-jvm/jgroups/src/test/java/org/apache/camel/quarkus/component/jgroups/it/JgroupsTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
355,ApacheRepos/camel-quarkus/integration-tests-jvm/jooq/src/main/java/org/apache/camel/quarkus/component/jooq/it/JooqResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
356,ApacheRepos/camel-quarkus/integration-tests-jvm/jooq/src/test/java/org/apache/camel/quarkus/component/jooq/it/JooqTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
357,ApacheRepos/camel-quarkus/integration-tests-jvm/joor/src/main/java/org/apache/camel/quarkus/component/joor/it/JoorResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
358,ApacheRepos/camel-quarkus/integration-tests-jvm/joor/src/test/java/org/apache/camel/quarkus/component/joor/it/JoorTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
359,ApacheRepos/camel-quarkus/integration-tests-jvm/json-patch/src/main/java/org/apache/camel/quarkus/component/json/patch/it/JsonPatchResource.java,1,0,0.0,0.0,0,0,0,1,1,37,0,15,1
360,ApacheRepos/camel-quarkus/integration-tests-jvm/json-patch/src/test/java/org/apache/camel/quarkus/component/json/patch/it/JsonPatchTest.java,1,0,0.0,0.0,0,0,0,1,1,37,0,15,1
361,ApacheRepos/camel-quarkus/integration-tests-jvm/jsonapi/src/main/java/org/apache/camel/quarkus/component/jsonapi/it/JsonapiResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
362,ApacheRepos/camel-quarkus/integration-tests-jvm/jsonapi/src/test/java/org/apache/camel/quarkus/component/jsonapi/it/JsonapiTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
363,ApacheRepos/camel-quarkus/integration-tests-jvm/jt400/src/main/java/org/apache/camel/quarkus/component/jt400/it/Jt400Resource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
364,ApacheRepos/camel-quarkus/integration-tests-jvm/jt400/src/test/java/org/apache/camel/quarkus/component/jt400/it/Jt400Test.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
365,ApacheRepos/camel-quarkus/integration-tests-jvm/ldap/src/main/java/org/apache/camel/quarkus/component/ldap/it/LdapResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
366,ApacheRepos/camel-quarkus/integration-tests-jvm/ldap/src/test/java/org/apache/camel/quarkus/component/ldap/it/LdapTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
367,ApacheRepos/camel-quarkus/integration-tests-jvm/ldif/src/main/java/org/apache/camel/quarkus/component/ldif/it/LdifResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
368,ApacheRepos/camel-quarkus/integration-tests-jvm/ldif/src/test/java/org/apache/camel/quarkus/component/ldif/it/LdifTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
369,ApacheRepos/camel-quarkus/integration-tests-jvm/lucene/src/main/java/org/apache/camel/quarkus/component/lucene/it/LuceneResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
370,ApacheRepos/camel-quarkus/integration-tests-jvm/lucene/src/test/java/org/apache/camel/quarkus/component/lucene/it/LuceneTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
371,ApacheRepos/camel-quarkus/integration-tests-jvm/milo/src/main/java/org/apache/camel/quarkus/component/milo/it/MiloResource.java,1,0,0.0,0.0,0,0,0,1,2,42,0,19,1
372,ApacheRepos/camel-quarkus/integration-tests-jvm/milo/src/test/java/org/apache/camel/quarkus/component/milo/it/MiloTest.java,1,0,0.0,0.0,0,0,0,1,2,42,0,19,1
373,ApacheRepos/camel-quarkus/integration-tests-jvm/mvel/src/main/java/org/apache/camel/quarkus/component/mvel/it/MvelResource.java,1,0,0.0,0.0,0,0,0,1,2,42,0,19,1
374,ApacheRepos/camel-quarkus/integration-tests-jvm/mvel/src/test/java/org/apache/camel/quarkus/component/mvel/it/MvelTest.java,1,0,0.0,0.0,0,0,0,1,2,42,0,19,1
375,ApacheRepos/camel-quarkus/integration-tests-jvm/ognl/src/main/java/org/apache/camel/quarkus/component/ognl/it/OgnlResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
376,ApacheRepos/camel-quarkus/integration-tests-jvm/ognl/src/test/java/org/apache/camel/quarkus/component/ognl/it/OgnlTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
377,ApacheRepos/camel-quarkus/integration-tests-jvm/printer/src/main/java/org/apache/camel/quarkus/component/printer/it/PrinterResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
378,ApacheRepos/camel-quarkus/integration-tests-jvm/printer/src/test/java/org/apache/camel/quarkus/component/printer/it/PrinterTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
379,ApacheRepos/camel-quarkus/integration-tests-jvm/pulsar/src/main/java/org/apache/camel/quarkus/component/pulsar/it/PulsarResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
380,ApacheRepos/camel-quarkus/integration-tests-jvm/pulsar/src/test/java/org/apache/camel/quarkus/component/pulsar/it/PulsarTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
381,ApacheRepos/camel-quarkus/integration-tests-jvm/quickfix/src/main/java/org/apache/camel/quarkus/component/quickfix/it/QuickfixResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
382,ApacheRepos/camel-quarkus/integration-tests-jvm/quickfix/src/test/java/org/apache/camel/quarkus/component/quickfix/it/QuickfixTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
383,ApacheRepos/camel-quarkus/integration-tests-jvm/robotframework/src/main/java/org/apache/camel/quarkus/component/robotframework/it/RobotframeworkResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
384,ApacheRepos/camel-quarkus/integration-tests-jvm/robotframework/src/test/java/org/apache/camel/quarkus/component/robotframework/it/RobotframeworkTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
385,ApacheRepos/camel-quarkus/integration-tests-jvm/schematron/src/main/java/org/apache/camel/quarkus/component/schematron/it/SchematronResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
386,ApacheRepos/camel-quarkus/integration-tests-jvm/schematron/src/test/java/org/apache/camel/quarkus/component/schematron/it/SchematronTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
387,ApacheRepos/camel-quarkus/integration-tests-jvm/smpp/src/main/java/org/apache/camel/quarkus/component/smpp/it/SmppResource.java,1,0,0.0,0.0,0,0,0,1,2,42,0,19,1
388,ApacheRepos/camel-quarkus/integration-tests-jvm/smpp/src/test/java/org/apache/camel/quarkus/component/smpp/it/SmppTest.java,1,0,0.0,0.0,0,0,0,1,2,42,0,19,1
389,ApacheRepos/camel-quarkus/integration-tests-jvm/snmp/src/main/java/org/apache/camel/quarkus/component/snmp/it/SnmpResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
390,ApacheRepos/camel-quarkus/integration-tests-jvm/snmp/src/test/java/org/apache/camel/quarkus/component/snmp/it/SnmpTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
391,ApacheRepos/camel-quarkus/integration-tests-jvm/splunk-hec/src/main/java/org/apache/camel/quarkus/component/splunk/hec/it/SplunkHecResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
392,ApacheRepos/camel-quarkus/integration-tests-jvm/splunk-hec/src/test/java/org/apache/camel/quarkus/component/splunk/hec/it/SplunkHecTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
393,ApacheRepos/camel-quarkus/integration-tests-jvm/stitch/src/main/java/org/apache/camel/quarkus/component/stitch/it/StitchResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
394,ApacheRepos/camel-quarkus/integration-tests-jvm/stitch/src/test/java/org/apache/camel/quarkus/component/stitch/it/StitchTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
395,ApacheRepos/camel-quarkus/integration-tests-jvm/stomp/src/main/java/org/apache/camel/quarkus/component/stomp/it/StompResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
396,ApacheRepos/camel-quarkus/integration-tests-jvm/stomp/src/test/java/org/apache/camel/quarkus/component/stomp/it/StompTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
397,ApacheRepos/camel-quarkus/integration-tests-jvm/stub/src/main/java/org/apache/camel/quarkus/component/stub/it/StubResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
398,ApacheRepos/camel-quarkus/integration-tests-jvm/stub/src/test/java/org/apache/camel/quarkus/component/stub/it/StubTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
399,ApacheRepos/camel-quarkus/integration-tests-jvm/thrift/src/main/java/org/apache/camel/quarkus/component/thrift/it/ThriftResource.java,1,0,0.0,0.0,0,0,0,1,2,42,0,19,1
400,ApacheRepos/camel-quarkus/integration-tests-jvm/thrift/src/test/java/org/apache/camel/quarkus/component/thrift/it/ThriftTest.java,1,0,0.0,0.0,0,0,0,1,2,42,0,19,1
401,ApacheRepos/camel-quarkus/integration-tests-jvm/web3j/src/main/java/org/apache/camel/quarkus/component/web3j/it/Web3jResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
402,ApacheRepos/camel-quarkus/integration-tests-jvm/web3j/src/test/java/org/apache/camel/quarkus/component/web3j/it/Web3jTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
403,ApacheRepos/camel-quarkus/integration-tests-jvm/wordpress/src/main/java/org/apache/camel/quarkus/component/wordpress/it/WordpressResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
404,ApacheRepos/camel-quarkus/integration-tests-jvm/wordpress/src/test/java/org/apache/camel/quarkus/component/wordpress/it/WordpressTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
405,ApacheRepos/camel-quarkus/integration-tests-jvm/workday/src/main/java/org/apache/camel/quarkus/component/workday/it/WorkdayResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
406,ApacheRepos/camel-quarkus/integration-tests-jvm/workday/src/test/java/org/apache/camel/quarkus/component/workday/it/WorkdayTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
407,ApacheRepos/camel-quarkus/integration-tests-jvm/xj/src/main/java/org/apache/camel/quarkus/component/xj/it/XjResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
408,ApacheRepos/camel-quarkus/integration-tests-jvm/xj/src/test/java/org/apache/camel/quarkus/component/xj/it/XjTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
409,ApacheRepos/camel-quarkus/integration-tests-jvm/xmpp/src/main/java/org/apache/camel/quarkus/component/xmpp/it/XmppResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
410,ApacheRepos/camel-quarkus/integration-tests-jvm/xmpp/src/test/java/org/apache/camel/quarkus/component/xmpp/it/XmppTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
411,ApacheRepos/camel-quarkus/integration-tests-jvm/xslt-saxon/src/main/java/org/apache/camel/quarkus/component/xslt/saxon/it/XsltSaxonResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
412,ApacheRepos/camel-quarkus/integration-tests-jvm/xslt-saxon/src/test/java/org/apache/camel/quarkus/component/xslt/saxon/it/XsltSaxonTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
413,ApacheRepos/camel-quarkus/integration-tests-jvm/zookeeper-master/src/main/java/org/apache/camel/quarkus/component/zookeeper/master/it/ZookeeperMasterResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
414,ApacheRepos/camel-quarkus/integration-tests-jvm/zookeeper-master/src/test/java/org/apache/camel/quarkus/component/zookeeper/master/it/ZookeeperMasterTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
415,ApacheRepos/camel-quarkus/integration-tests-jvm/zookeeper/src/main/java/org/apache/camel/quarkus/component/zookeeper/it/ZookeeperResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
416,ApacheRepos/camel-quarkus/integration-tests-jvm/zookeeper/src/test/java/org/apache/camel/quarkus/component/zookeeper/it/ZookeeperTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
417,ApacheRepos/camel-quarkus/integration-tests/saga/src/main/java/org/apache/camel/quarkus/component/saga/it/SagaResource.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
418,ApacheRepos/camel-quarkus/integration-tests/saga/src/test/java/org/apache/camel/quarkus/component/saga/it/SagaTest.java,1,0,0.0,0.0,0,0,0,1,1,34,0,13,1
419,ApacheRepos/camel-quarkus/tooling/create-extension-templates/Test.java,1,0,0.0,0.0,0,0,0,2,2,27,1,14,2
420,ApacheRepos/camel-quarkus/tooling/create-extension-templates/TestResource.java,1,0,0.0,0.0,0,0,0,2,2,27,1,14,2
421,ApacheRepos/ignite/modules/calcite/src/main/java/org/apache/ignite/internal/processors/query/calcite/schema/CacheTableDescriptorImpl.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
422,ApacheRepos/ignite/modules/core/src/main/java/org/apache/ignite/IgniteCluster.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
423,ApacheRepos/ignite/modules/core/src/main/java/org/apache/ignite/binary/BinaryReader.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
424,ApacheRepos/ignite/modules/core/src/main/java/org/apache/ignite/binary/BinaryWriter.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
425,ApacheRepos/ignite/modules/core/src/main/java/org/apache/ignite/internal/client/router/GridTcpRouter.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
426,ApacheRepos/ignite/modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryTypeDescriptor.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
427,ApacheRepos/ignite/modules/core/src/test/java/org/apache/ignite/testframework/junits/WithSystemProperty.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
428,ApacheRepos/ignite/modules/indexing/src/test/java/org/apache/ignite/internal/processors/query/KillQueryTest.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
429,ApacheRepos/tomee/container/openejb-core/src/main/java/org/apache/openejb/assembler/classic/CmpJarBuilder.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
430,ApacheRepos/tomee/container/openejb-core/src/main/java/org/apache/openejb/config/CmpJpaConversion.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
431,ApacheRepos/tomee/container/openejb-core/src/main/java/org/apache/openejb/config/GeneratedClientModules.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
432,ApacheRepos/tomee/container/openejb-core/src/main/java/org/apache/openejb/config/rules/CheckMethods.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
433,ApacheRepos/tomee/container/openejb-core/src/main/java/org/apache/openejb/core/cmp/cmp2/Cmp2Generator.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
434,ApacheRepos/tomee/container/openejb-core/src/test/java/org/apache/openejb/core/LegacyInterfaceTest.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
435,ApacheRepos/tomee/container/openejb-jee/src/main/java/org/apache/openejb/jee/oejb2/AutoIncrementTableType.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
436,ApacheRepos/maven-sandbox/jxr/maven-jxr/maven-jxr-java/src/main/java/org/apache/maven/jxr/java/doc/GenerateUMLDoc.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
437,ApacheRepos/maven-sandbox/jxr/maven-jxr/maven-jxr-java/src/main/java/org/apache/maven/jxr/java/src/html/AbstractPass.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
438,ApacheRepos/tomcat/java/org/apache/tomcat/util/json/JSONParser.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
439,ApacheRepos/groovy/src/main/java/groovy/transform/Synchronized.java,1,0,0.0,0.0,0,0,0,2,0,0,1,13,2
440,ApacheRepos/royale-compiler/compiler-build-tools/src/main/java/org/apache/royale/compiler/tools/annotate/OrderSwitches.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
441,ApacheRepos/royale-compiler/compiler-common/src/main/java/org/apache/royale/compiler/mxml/IMXMLLanguageConstants.java,1,0,0.0,0.0,0,0,0,3,4,10,1,43,1
442,ApacheRepos/royale-compiler/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/mxml/royale/MXMLRoyaleASDocEmitter.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
443,ApacheRepos/royale-compiler/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/mxml/royale/MXMLRoyaleEmitter.java,1,1,18400.27,3680.054,5,3,0,0,0,0,0,0,0
444,ApacheRepos/royale-compiler/compiler/src/main/java/org/apache/royale/compiler/internal/as/codegen/ABCGenerator.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
445,ApacheRepos/royale-compiler/compiler/src/main/java/org/apache/royale/compiler/internal/as/codegen/ICodeGenerator.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
446,ApacheRepos/royale-compiler/compiler/src/main/java/org/apache/royale/compiler/internal/as/codegen/MXMLClassDirectiveProcessor.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
447,ApacheRepos/royale-compiler/compiler/src/main/java/org/apache/royale/compiler/internal/definitions/mxml/MXMLEventHandlerScope.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
448,ApacheRepos/royale-compiler/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLClassDefinitionNode.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
449,ApacheRepos/royale-compiler/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLEventSpecifierNode.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
450,ApacheRepos/royale-compiler/compiler/src/main/java/org/apache/royale/compiler/tree/mxml/IMXMLEventSpecifierNode.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
451,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Binary.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
452,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Block.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
453,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/BodyCompression.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
454,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/BodyCompressionMethod.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
455,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Bool.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
456,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Buffer.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
457,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/CompressionType.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
458,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Date.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
459,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/DateUnit.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
460,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Decimal.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
461,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/DictionaryBatch.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
462,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/DictionaryEncoding.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
463,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/DictionaryKind.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
464,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Duration.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
465,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Endianness.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
466,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Feature.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
467,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Field.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
468,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/FieldNode.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
469,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/FixedSizeBinary.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
470,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/FixedSizeList.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
471,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/FloatingPoint.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
472,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Footer.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
473,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Int.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
474,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/Interval.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
475,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/IntervalUnit.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
476,ApacheRepos/arrow/java/format/src/main/java/org/apache/arrow/flatbuf/KeyValue.java,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0
